"filename", "language", "JavaScript", "JSON", "comment", "blank", "total"
"/Users/geoaeiou/Desktop/spectrum/api/mutations/channel/createChannel.js", "JavaScript", 41, 0, 2, 9, 52
"/Users/geoaeiou/Desktop/spectrum/api/mutations/channel/deleteChannel.js", "JavaScript", 32, 0, 1, 9, 42
"/Users/geoaeiou/Desktop/spectrum/api/mutations/channel/disableChannelTokenJoin.js", "JavaScript", 25, 0, 1, 5, 31
"/Users/geoaeiou/Desktop/spectrum/api/mutations/channel/editChannel.js", "JavaScript", 22, 0, 1, 6, 29
"/Users/geoaeiou/Desktop/spectrum/api/mutations/channel/enableChannelTokenJoin.js", "JavaScript", 25, 0, 1, 5, 31
"/Users/geoaeiou/Desktop/spectrum/api/mutations/channel/index.js", "JavaScript", 32, 0, 1, 2, 35
"/Users/geoaeiou/Desktop/spectrum/api/mutations/channel/joinChannelWithToken.js", "JavaScript", 86, 0, 1, 14, 101
"/Users/geoaeiou/Desktop/spectrum/api/mutations/channel/resetChannelJoinToken.js", "JavaScript", 25, 0, 1, 5, 31
"/Users/geoaeiou/Desktop/spectrum/api/mutations/channel/restoreChannel.js", "JavaScript", 24, 0, 2, 7, 33
"/Users/geoaeiou/Desktop/spectrum/api/mutations/channel/toggleChannelNotifications.js", "JavaScript", 22, 0, 3, 7, 32
"/Users/geoaeiou/Desktop/spectrum/api/mutations/channel/toggleChannelSubscription.js", "JavaScript", 101, 0, 44, 17, 162
"/Users/geoaeiou/Desktop/spectrum/api/mutations/channel/togglePendingUser.js", "JavaScript", 68, 0, 4, 10, 82
"/Users/geoaeiou/Desktop/spectrum/api/mutations/channel/unblockUser.js", "JavaScript", 32, 0, 1, 7, 40
"/Users/geoaeiou/Desktop/spectrum/api/mutations/channel/updateChannelSlackBotLinks.js", "JavaScript", 25, 0, 1, 5, 31
"/Users/geoaeiou/Desktop/spectrum/api/mutations/community/createCommunity.js", "JavaScript", 74, 0, 11, 13, 98
"/Users/geoaeiou/Desktop/spectrum/api/mutations/community/deleteCommunity.js", "JavaScript", 48, 0, 5, 11, 64
"/Users/geoaeiou/Desktop/spectrum/api/mutations/community/disableBrandedLogin.js", "JavaScript", 29, 0, 2, 7, 38
"/Users/geoaeiou/Desktop/spectrum/api/mutations/community/disableCommunityTokenJoin.js", "JavaScript", 25, 0, 1, 5, 31
"/Users/geoaeiou/Desktop/spectrum/api/mutations/community/disableCommunityWatercooler.js", "JavaScript", 23, 0, 1, 7, 31
"/Users/geoaeiou/Desktop/spectrum/api/mutations/community/editCommunity.js", "JavaScript", 18, 0, 3, 4, 25
"/Users/geoaeiou/Desktop/spectrum/api/mutations/community/enableBrandedLogin.js", "JavaScript", 31, 0, 2, 7, 40
"/Users/geoaeiou/Desktop/spectrum/api/mutations/community/enableCommunityTokenJoin.js", "JavaScript", 25, 0, 1, 5, 31
"/Users/geoaeiou/Desktop/spectrum/api/mutations/community/enableCommunityWatercooler.js", "JavaScript", 46, 0, 1, 12, 59
"/Users/geoaeiou/Desktop/spectrum/api/mutations/community/importSlackMembers.js", "JavaScript", 33, 0, 7, 11, 51
"/Users/geoaeiou/Desktop/spectrum/api/mutations/community/index.js", "JavaScript", 44, 0, 1, 2, 47
"/Users/geoaeiou/Desktop/spectrum/api/mutations/community/pinThread.js", "JavaScript", 29, 0, 1, 9, 39
"/Users/geoaeiou/Desktop/spectrum/api/mutations/community/resetCommunityJoinToken.js", "JavaScript", 25, 0, 1, 5, 31
"/Users/geoaeiou/Desktop/spectrum/api/mutations/community/saveBrandedLoginSettings.js", "JavaScript", 37, 0, 2, 8, 47
"/Users/geoaeiou/Desktop/spectrum/api/mutations/community/sendEmailInvites.js", "JavaScript", 47, 0, 1, 6, 54
"/Users/geoaeiou/Desktop/spectrum/api/mutations/community/sendSlackInvites.js", "JavaScript", 45, 0, 1, 8, 54
"/Users/geoaeiou/Desktop/spectrum/api/mutations/community/setCommunityLastSeen.js", "JavaScript", 16, 0, 1, 3, 20
"/Users/geoaeiou/Desktop/spectrum/api/mutations/community/toggleCommunityMembership.js", "JavaScript", 66, 0, 22, 14, 102
"/Users/geoaeiou/Desktop/spectrum/api/mutations/community/toggleCommunityNoindex.js", "JavaScript", 25, 0, 1, 7, 33
"/Users/geoaeiou/Desktop/spectrum/api/mutations/community/toggleCommunityRedirect.js", "JavaScript", 25, 0, 1, 7, 33
"/Users/geoaeiou/Desktop/spectrum/api/mutations/community/updateAdministratorEmail.js", "JavaScript", 41, 0, 1, 6, 48
"/Users/geoaeiou/Desktop/spectrum/api/mutations/communityMember/addCommunityMember.js", "JavaScript", 55, 0, 6, 13, 74
"/Users/geoaeiou/Desktop/spectrum/api/mutations/communityMember/addCommunityMemberWithToken.js", "JavaScript", 66, 0, 1, 12, 79
"/Users/geoaeiou/Desktop/spectrum/api/mutations/communityMember/addCommunityMembers.js", "JavaScript", 52, 0, 2, 12, 66
"/Users/geoaeiou/Desktop/spectrum/api/mutations/communityMember/addCommunityModerator.js", "JavaScript", 59, 0, 7, 11, 77
"/Users/geoaeiou/Desktop/spectrum/api/mutations/communityMember/addPendingCommunityMember.js", "JavaScript", 68, 0, 4, 16, 88
"/Users/geoaeiou/Desktop/spectrum/api/mutations/communityMember/approvePendingCommunityMember.js", "JavaScript", 64, 0, 1, 12, 77
"/Users/geoaeiou/Desktop/spectrum/api/mutations/communityMember/blockCommunityMember.js", "JavaScript", 63, 0, 1, 13, 77
"/Users/geoaeiou/Desktop/spectrum/api/mutations/communityMember/blockPendingCommunityMember.js", "JavaScript", 63, 0, 1, 12, 76
"/Users/geoaeiou/Desktop/spectrum/api/mutations/communityMember/index.js", "JavaScript", 28, 0, 1, 2, 31
"/Users/geoaeiou/Desktop/spectrum/api/mutations/communityMember/removeCommunityMember.js", "JavaScript", 81, 0, 9, 16, 106
"/Users/geoaeiou/Desktop/spectrum/api/mutations/communityMember/removeCommunityModerator.js", "JavaScript", 65, 0, 7, 13, 85
"/Users/geoaeiou/Desktop/spectrum/api/mutations/communityMember/removePendingCommunityMember.js", "JavaScript", 30, 0, 2, 7, 39
"/Users/geoaeiou/Desktop/spectrum/api/mutations/communityMember/unblockCommunityMember.js", "JavaScript", 59, 0, 1, 11, 71
"/Users/geoaeiou/Desktop/spectrum/api/mutations/directMessageThread/createDirectMessageThread.js", "JavaScript", 76, 0, 13, 12, 101
"/Users/geoaeiou/Desktop/spectrum/api/mutations/directMessageThread/index.js", "JavaScript", 8, 0, 12, 4, 24
"/Users/geoaeiou/Desktop/spectrum/api/mutations/directMessageThread/setLastSeen.js", "JavaScript", 11, 0, 1, 4, 16
"/Users/geoaeiou/Desktop/spectrum/api/mutations/files/index.js", "JavaScript", 6, 0, 1, 2, 9
"/Users/geoaeiou/Desktop/spectrum/api/mutations/files/uploadImage.js", "JavaScript", 20, 0, 1, 3, 24
"/Users/geoaeiou/Desktop/spectrum/api/mutations/message/addMessage.js", "JavaScript", 235, 0, 15, 33, 283
"/Users/geoaeiou/Desktop/spectrum/api/mutations/message/deleteMessage.js", "JavaScript", 79, 0, 6, 14, 99
"/Users/geoaeiou/Desktop/spectrum/api/mutations/message/editMessage.js", "JavaScript", 62, 0, 1, 9, 72
"/Users/geoaeiou/Desktop/spectrum/api/mutations/message/index.js", "JavaScript", 10, 0, 1, 2, 13
"/Users/geoaeiou/Desktop/spectrum/api/mutations/meta/index.js", "JavaScript", 6, 0, 1, 2, 9
"/Users/geoaeiou/Desktop/spectrum/api/mutations/meta/saveUserCommunityPermissions.js", "JavaScript", 18, 0, 1, 2, 21
"/Users/geoaeiou/Desktop/spectrum/api/mutations/notification/index.js", "JavaScript", 10, 0, 1, 2, 13
"/Users/geoaeiou/Desktop/spectrum/api/mutations/notification/markAllNotificationsSeen.js", "JavaScript", 8, 0, 1, 2, 11
"/Users/geoaeiou/Desktop/spectrum/api/mutations/notification/markDirectMessageNotificationsSeen.js", "JavaScript", 8, 0, 1, 2, 11
"/Users/geoaeiou/Desktop/spectrum/api/mutations/notification/markSingleNotificationSeen.js", "JavaScript", 8, 0, 1, 2, 11
"/Users/geoaeiou/Desktop/spectrum/api/mutations/reaction/index.js", "JavaScript", 6, 0, 1, 2, 9
"/Users/geoaeiou/Desktop/spectrum/api/mutations/reaction/toggleReaction.js", "JavaScript", 12, 0, 1, 3, 16
"/Users/geoaeiou/Desktop/spectrum/api/mutations/thread/addThreadReaction.js", "JavaScript", 31, 0, 1, 5, 37
"/Users/geoaeiou/Desktop/spectrum/api/mutations/thread/deleteThread.js", "JavaScript", 45, 0, 7, 10, 62
"/Users/geoaeiou/Desktop/spectrum/api/mutations/thread/editThread.js", "JavaScript", 113, 0, 21, 26, 160
"/Users/geoaeiou/Desktop/spectrum/api/mutations/thread/index.js", "JavaScript", 20, 0, 1, 2, 23
"/Users/geoaeiou/Desktop/spectrum/api/mutations/thread/moveThread.js", "JavaScript", 57, 0, 3, 13, 73
"/Users/geoaeiou/Desktop/spectrum/api/mutations/thread/publishThread.js", "JavaScript", 243, 0, 20, 45, 308
"/Users/geoaeiou/Desktop/spectrum/api/mutations/thread/removeThreadReaction.js", "JavaScript", 36, 0, 1, 4, 41
"/Users/geoaeiou/Desktop/spectrum/api/mutations/thread/setThreadLock.js", "JavaScript", 48, 0, 8, 11, 67
"/Users/geoaeiou/Desktop/spectrum/api/mutations/thread/toggleThreadNotifications.js", "JavaScript", 39, 0, 6, 4, 49
"/Users/geoaeiou/Desktop/spectrum/api/mutations/user/banUser.js", "JavaScript", 40, 0, 1, 9, 50
"/Users/geoaeiou/Desktop/spectrum/api/mutations/user/deleteCurrentUser.js", "JavaScript", 20, 0, 1, 3, 24
"/Users/geoaeiou/Desktop/spectrum/api/mutations/user/editUser.js", "JavaScript", 58, 0, 5, 11, 74
"/Users/geoaeiou/Desktop/spectrum/api/mutations/user/index.js", "JavaScript", 27, 0, 1, 3, 31
"/Users/geoaeiou/Desktop/spectrum/api/mutations/user/reportUser.js", "JavaScript", 37, 0, 1, 7, 45
"/Users/geoaeiou/Desktop/spectrum/api/mutations/user/subscribeWebPush.js", "JavaScript", 34, 0, 1, 4, 39
"/Users/geoaeiou/Desktop/spectrum/api/mutations/user/toggleNotificationSettings.js", "JavaScript", 32, 0, 4, 7, 43
"/Users/geoaeiou/Desktop/spectrum/api/mutations/user/unsubscribeWebPush.js", "JavaScript", 10, 0, 1, 2, 13
"/Users/geoaeiou/Desktop/spectrum/api/mutations/user/updateUserEmail.js", "JavaScript", 33, 0, 1, 7, 41
"/Users/geoaeiou/Desktop/spectrum/api/package.json", "JSON", 0, 142, 0, 1, 143
"/Users/geoaeiou/Desktop/spectrum/api/queries/channel/blockedUsers.js", "JavaScript", 18, 0, 1, 3, 22
"/Users/geoaeiou/Desktop/spectrum/api/queries/channel/channelPermissions.js", "JavaScript", 25, 0, 1, 5, 31
"/Users/geoaeiou/Desktop/spectrum/api/queries/channel/community.js", "JavaScript", 16, 0, 1, 4, 21
"/Users/geoaeiou/Desktop/spectrum/api/queries/channel/communityPermissions.js", "JavaScript", 25, 0, 1, 4, 30
"/Users/geoaeiou/Desktop/spectrum/api/queries/channel/index.js", "JavaScript", 36, 0, 1, 3, 40
"/Users/geoaeiou/Desktop/spectrum/api/queries/channel/isArchived.js", "JavaScript", 5, 0, 1, 2, 8
"/Users/geoaeiou/Desktop/spectrum/api/queries/channel/joinSettings.js", "JavaScript", 13, 0, 1, 5, 19
"/Users/geoaeiou/Desktop/spectrum/api/queries/channel/memberConnection.js", "JavaScript", 32, 0, 3, 5, 40
"/Users/geoaeiou/Desktop/spectrum/api/queries/channel/memberCount.js", "JavaScript", 11, 0, 1, 4, 16
"/Users/geoaeiou/Desktop/spectrum/api/queries/channel/metaData.js", "JavaScript", 39, 0, 3, 8, 50
"/Users/geoaeiou/Desktop/spectrum/api/queries/channel/moderators.js", "JavaScript", 12, 0, 1, 4, 17
"/Users/geoaeiou/Desktop/spectrum/api/queries/channel/owners.js", "JavaScript", 12, 0, 1, 4, 17
"/Users/geoaeiou/Desktop/spectrum/api/queries/channel/pendingUsers.js", "JavaScript", 24, 0, 1, 3, 28
"/Users/geoaeiou/Desktop/spectrum/api/queries/channel/rootChannel.js", "JavaScript", 22, 0, 1, 4, 27
"/Users/geoaeiou/Desktop/spectrum/api/queries/channel/slackSettings.js", "JavaScript", 15, 0, 1, 3, 19
"/Users/geoaeiou/Desktop/spectrum/api/queries/channel/threadConnection.js", "JavaScript", 29, 0, 2, 4, 35
"/Users/geoaeiou/Desktop/spectrum/api/queries/channelSlackSettings/botLinks.js", "JavaScript", 9, 0, 1, 2, 12
"/Users/geoaeiou/Desktop/spectrum/api/queries/channelSlackSettings/index.js", "JavaScript", 6, 0, 1, 2, 9
"/Users/geoaeiou/Desktop/spectrum/api/queries/community/brandedLogin.js", "JavaScript", 12, 0, 1, 2, 15
"/Users/geoaeiou/Desktop/spectrum/api/queries/community/channelConnection.js", "JavaScript", 25, 0, 1, 4, 30
"/Users/geoaeiou/Desktop/spectrum/api/queries/community/communityPermissions.js", "JavaScript", 26, 0, 1, 6, 33
"/Users/geoaeiou/Desktop/spectrum/api/queries/community/contextPermissions.js", "JavaScript", 29, 0, 2, 5, 36
"/Users/geoaeiou/Desktop/spectrum/api/queries/community/conversationGrowth.js", "JavaScript", 40, 0, 1, 6, 47
"/Users/geoaeiou/Desktop/spectrum/api/queries/community/coverPhoto.js", "JavaScript", 7, 0, 1, 2, 10
"/Users/geoaeiou/Desktop/spectrum/api/queries/community/index.js", "JavaScript", 75, 0, 2, 6, 83
"/Users/geoaeiou/Desktop/spectrum/api/queries/community/joinSettings.js", "JavaScript", 13, 0, 1, 5, 19
"/Users/geoaeiou/Desktop/spectrum/api/queries/community/memberConnection.js", "JavaScript", 45, 0, 8, 8, 61
"/Users/geoaeiou/Desktop/spectrum/api/queries/community/memberGrowth.js", "JavaScript", 50, 0, 1, 5, 56
"/Users/geoaeiou/Desktop/spectrum/api/queries/community/members.js", "JavaScript", 69, 0, 3, 8, 80
"/Users/geoaeiou/Desktop/spectrum/api/queries/community/metaData.js", "JavaScript", 66, 0, 1, 17, 84
"/Users/geoaeiou/Desktop/spectrum/api/queries/community/pinnedThread.js", "JavaScript", 13, 0, 1, 5, 19
"/Users/geoaeiou/Desktop/spectrum/api/queries/community/profilePhoto.js", "JavaScript", 7, 0, 1, 2, 10
"/Users/geoaeiou/Desktop/spectrum/api/queries/community/rootCommunities.js", "JavaScript", 33, 0, 1, 6, 40
"/Users/geoaeiou/Desktop/spectrum/api/queries/community/rootCommunity.js", "JavaScript", 19, 0, 1, 6, 26
"/Users/geoaeiou/Desktop/spectrum/api/queries/community/rootRecentCommunities.js", "JavaScript", 2, 0, 1, 1, 4
"/Users/geoaeiou/Desktop/spectrum/api/queries/community/rootSearchCommunities.js", "JavaScript", 19, 0, 6, 3, 28
"/Users/geoaeiou/Desktop/spectrum/api/queries/community/rootSearchCommunityThreads.js", "JavaScript", 69, 0, 8, 11, 88
"/Users/geoaeiou/Desktop/spectrum/api/queries/community/rootTopCommunities.js", "JavaScript", 2, 0, 1, 1, 4
"/Users/geoaeiou/Desktop/spectrum/api/queries/community/slackImport.js", "JavaScript", 26, 0, 2, 4, 32
"/Users/geoaeiou/Desktop/spectrum/api/queries/community/slackSettings.js", "JavaScript", 15, 0, 1, 3, 19
"/Users/geoaeiou/Desktop/spectrum/api/queries/community/threadConnection.js", "JavaScript", 60, 0, 8, 8, 76
"/Users/geoaeiou/Desktop/spectrum/api/queries/community/topAndNewThreads.js", "JavaScript", 51, 0, 1, 10, 62
"/Users/geoaeiou/Desktop/spectrum/api/queries/community/topMembers.js", "JavaScript", 26, 0, 2, 7, 35
"/Users/geoaeiou/Desktop/spectrum/api/queries/community/watercooler.js", "JavaScript", 15, 0, 1, 4, 20
"/Users/geoaeiou/Desktop/spectrum/api/queries/communityMember/index.js", "JavaScript", 12, 0, 1, 2, 15
"/Users/geoaeiou/Desktop/spectrum/api/queries/communityMember/roles.js", "JavaScript", 14, 0, 1, 2, 17
"/Users/geoaeiou/Desktop/spectrum/api/queries/communityMember/rootCommunityMember.js", "JavaScript", 10, 0, 1, 3, 14
"/Users/geoaeiou/Desktop/spectrum/api/queries/communityMember/user.js", "JavaScript", 10, 0, 1, 2, 13
"/Users/geoaeiou/Desktop/spectrum/api/queries/communitySlackSettings/hasSentInvites.js", "JavaScript", 9, 0, 1, 2, 12
"/Users/geoaeiou/Desktop/spectrum/api/queries/communitySlackSettings/index.js", "JavaScript", 16, 0, 1, 2, 19
"/Users/geoaeiou/Desktop/spectrum/api/queries/communitySlackSettings/invitesSentAt.js", "JavaScript", 9, 0, 1, 2, 12
"/Users/geoaeiou/Desktop/spectrum/api/queries/communitySlackSettings/isConnected.js", "JavaScript", 9, 0, 1, 2, 12
"/Users/geoaeiou/Desktop/spectrum/api/queries/communitySlackSettings/memberCount.js", "JavaScript", 9, 0, 1, 2, 12
"/Users/geoaeiou/Desktop/spectrum/api/queries/communitySlackSettings/slackChannelList.js", "JavaScript", 18, 0, 1, 4, 23
"/Users/geoaeiou/Desktop/spectrum/api/queries/communitySlackSettings/teamName.js", "JavaScript", 12, 0, 1, 2, 15
"/Users/geoaeiou/Desktop/spectrum/api/queries/directMessageThread/index.js", "JavaScript", 16, 0, 1, 2, 19
"/Users/geoaeiou/Desktop/spectrum/api/queries/directMessageThread/messageConnection.js", "JavaScript", 29, 0, 9, 5, 43
"/Users/geoaeiou/Desktop/spectrum/api/queries/directMessageThread/participants.js", "JavaScript", 15, 0, 1, 5, 21
"/Users/geoaeiou/Desktop/spectrum/api/queries/directMessageThread/rootDirectMessageThread.js", "JavaScript", 12, 0, 2, 5, 19
